"SEXO","EDAD","TAMUNI","INGRESHOG","TARHOGENTREV_HH","HIJOMENOR","SITLAB","NIVELESTENTREV","GRADACDISC","GRADODESIGUALDAD","VALSALARIOS","VALPOSASC","VALOPEMP","ESCFEMINIS","ESCIDEOL","RELIGION","CUIDADOHIJOS_HH","RECUVOTOG","NIVELESTENTREV_imp","GRADACDISC_imp","GRADODESIGUALDAD_imp","VALSALARIOS_imp","VALPOSASC_imp","VALOPEMP_imp","TARHOGENTREV_HH_media","ESCIDEOL_media","ESCFEMINIS_MEDIA"
"Mujer",31,"10001-50000 habitantes",NA,1,"Ninguno","Trabaja","Arquitectura/ingeniería","Bastante de acuerdo","Muy grandes","Mejor","Mejor","Mejor",6,6,"Católico/a no practicante",NA,NA,"Arquitectura/ingeniería","Bastante de acuerdo","Muy grandes","Mejor","Mejor","Mejor",1,6,6
"Hombre",38,"100001-400000 habitantes","1100-1800€",3,"Tiene hijos/as menores","Trabaja","FP grado superior","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",8,2,"Ateo/a",5,"N.C.","FP grado superior","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",3,2,8
"Hombre",43,"100001-400000 habitantes","3901-5000€",3,"Tiene hijos/as menores","Trabaja","Bachillerato","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",8,3,"Católico/a no practicante",2,"SUMAR (Podemos, IU, Más País, etc.)","Bachillerato","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",3,3,8
"Mujer",33,"100001-400000 habitantes","2701-3900€",1,"Ninguno","Trabaja","FP grado superior","Muy de acuerdo","Pequeñas","Igual","Igual","Igual",3,8,"Ateo/a",NA,"VOX","FP grado superior","Muy de acuerdo","Pequeñas","Igual","Igual","Igual",1,8,3
"Hombre",48,"100001-400000 habitantes","1100-1800€",1,"Tiene hijos/as menores","Trabaja","FP grado superior","Bastante de acuerdo","Bastante grandes","Igual","Igual","Igual",5,4,"Indiferente, no creyente",3,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","FP grado superior","Bastante de acuerdo","Bastante grandes","Igual","Igual","Igual",1,4,5
"Hombre",42,"100001-400000 habitantes","1801-2700€",4,"Ninguno","Trabaja","Máster oficial","Bastante de acuerdo","Bastante grandes","Igual","Igual","Peor",5,8,"Católico/a no practicante",NA,"PP","Máster oficial","Bastante de acuerdo","Bastante grandes","Igual","Igual","Peor",4,8,5
"Hombre",60,"100001-400000 habitantes","Menos de 1100€",2,"Ninguno","En paro, ha trabajado antes","Bachillerato","Nada de acuerdo","Muy grandes","Peor","Peor","Peor",5,3,"Indiferente, no creyente",NA,"N.C.","Bachillerato","Nada de acuerdo","Muy grandes","Peor","Peor","Peor",2,3,5
"Hombre",46,"100001-400000 habitantes","2701-3900€",3,"Tiene hijos/as menores","Trabaja","Bachillerato","Poco de acuerdo","Bastante grandes","Peor","Peor","Igual",7,3,"Ateo/a",4,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","Bachillerato","Poco de acuerdo","Bastante grandes","Peor","Peor","Igual",3,3,7
"Mujer",65,"100001-400000 habitantes","1100-1800€",3,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Bachillerato","Bastante de acuerdo","Bastante grandes","Peor","Igual","Peor",7,NA,"Católico/a no practicante",NA,"N.C.","Bachillerato","Bastante de acuerdo","Bastante grandes","Peor","Igual","Peor",3,4.77000264061262,7
"Hombre",58,"100001-400000 habitantes",NA,1,"Ninguno","En paro, ha trabajado antes","FP grado superior","Poco de acuerdo","Bastante grandes","Peor","Peor","Peor",8,9,"Católico/a no practicante",NA,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","FP grado superior","Poco de acuerdo","Bastante grandes","Peor","Peor","Peor",1,9,8
"Mujer",46,"100001-400000 habitantes","3901-5000€",1,"Ninguno","Trabaja","FP grado superior","Poco de acuerdo","Bastante grandes","Peor","Peor","Peor",9,1,"Ateo/a",NA,"SUMAR (Podemos, IU, Más País, etc.)","FP grado superior","Poco de acuerdo","Bastante grandes","Peor","Peor","Peor",1,1,9
"Mujer",29,"100001-400000 habitantes","1100-1800€",NA,"Ninguno","Trabaja","Títulos propios posgrado","Bastante de acuerdo","Muy grandes","Peor","Peor","Peor",7,10,"Agnóstico/a",NA,NA,"Títulos propios posgrado","Bastante de acuerdo","Muy grandes","Peor","Peor","Peor",2.28715767083223,10,7
"Mujer",24,"2001-10000 habitantes","1801-2700€",3,"Tiene hijos/as menores","Trabaja","Educación secundaria","Poco de acuerdo",NA,"Peor","Peor","Igual",5,5,"Ateo/a",12,"VOX","Educación secundaria","Poco de acuerdo","Bastante grandes","Peor","Peor","Igual",3,5,5
"Hombre",40,">1000000 habitantes","1801-2700€",1,"Ninguno","Trabaja","Licenciatura","Nada de acuerdo","Pequeñas","Igual","Peor","Igual",6,3,"Ateo/a",NA,"SUMAR (Podemos, IU, Más País, etc.)","Licenciatura","Nada de acuerdo","Pequeñas","Igual","Peor","Igual",1,3,6
"Hombre",54,">1000000 habitantes",NA,2,"Ninguno","Trabaja","Máster oficial","Bastante de acuerdo","Bastante grandes","Peor","Peor","Igual",7,6,"Católico/a practicante",NA,"PP","Máster oficial","Bastante de acuerdo","Bastante grandes","Peor","Peor","Igual",2,6,7
"Mujer",23,">1000000 habitantes","Menos de 1100€",1,"Ninguno","Estudiante","Grado universitario","Poco de acuerdo","Pequeñas","Igual","Igual","Igual",8,5,"Católico/a practicante",NA,"N.C.","Grado universitario","Poco de acuerdo","Pequeñas","Igual","Igual","Igual",1,5,8
"Mujer",64,">1000000 habitantes","2701-3900€",1,"Ninguno","Otra situación","Diplomaturas oficiales","Muy de acuerdo","Pequeñas","Igual","Igual","Peor",1,8,"Católico/a practicante",NA,"PP","Diplomaturas oficiales","Muy de acuerdo","Pequeñas","Igual","Igual","Peor",1,8,1
"Mujer",62,">1000000 habitantes","1801-2700€",3,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Licenciatura","Nada de acuerdo","Pequeñas","Peor","Peor","Igual",7,3,"Católico/a no practicante",NA,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","Licenciatura","Nada de acuerdo","Pequeñas","Peor","Peor","Igual",3,3,7
"Hombre",49,">1000000 habitantes","2701-3900€",3,"Ninguno","Trabaja","Diplomaturas oficiales","Bastante de acuerdo","Casi inexistentes","Igual","Igual","Igual",5,10,"Ateo/a",NA,"PP","Diplomaturas oficiales","Bastante de acuerdo","Casi inexistentes","Igual","Igual","Igual",3,10,5
"Mujer",35,">1000000 habitantes","3901-5000€",2,"Ninguno","Trabaja","Máster oficial","Poco de acuerdo","Muy grandes","Igual","Mejor","Mejor",7,5,"Católico/a no practicante",NA,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","Máster oficial","Poco de acuerdo","Muy grandes","Igual","Mejor","Mejor",2,5,7
"Hombre",29,">1000000 habitantes","1801-2700€",2,"Ninguno","Trabaja","Máster oficial","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",9,2,"Ateo/a",NA,"SUMAR (Podemos, IU, Más País, etc.)","Máster oficial","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",2,2,9
"Hombre",40,">1000000 habitantes","3901-5000€",3,"Tiene hijos/as menores","Trabaja","FP grado medio","Bastante de acuerdo","Bastante grandes","Igual","Peor","Igual",3,5,"Católico/a practicante",3,"PP","FP grado medio","Bastante de acuerdo","Bastante grandes","Igual","Peor","Igual",3,5,3
"Hombre",48,">1000000 habitantes","Más de 5000€",1,"Tiene hijos/as menores","Trabaja","Arquitectura/ingeniería técnica","Muy de acuerdo","Pequeñas","Igual","Mejor","Igual",5,6,"Católico/a practicante",0,"PP","Arquitectura/ingeniería técnica","Muy de acuerdo","Pequeñas","Igual","Mejor","Igual",1,6,5
"Hombre",48,">1000000 habitantes","1801-2700€",2,"Tiene hijos/as menores","Trabaja","Arquitectura/ingeniería","Poco de acuerdo","Pequeñas","Peor","Peor","Peor",8,6,"Católico/a practicante",2,NA,"Arquitectura/ingeniería","Poco de acuerdo","Pequeñas","Peor","Peor","Peor",2,6,8
"Hombre",30,">1000000 habitantes","1801-2700€",2,"Ninguno","Trabaja","FP grado superior","Poco de acuerdo","Bastante grandes","Igual","Peor","Igual",8,7,"Indiferente, no creyente",NA,NA,"FP grado superior","Poco de acuerdo","Bastante grandes","Igual","Peor","Igual",2,7,8
"Hombre",35,">1000000 habitantes","3901-5000€",1,"Ninguno","Trabaja","Máster oficial","Nada de acuerdo","Pequeñas","Peor","Peor","Igual",7,3,"Ateo/a",NA,"SUMAR (Podemos, IU, Más País, etc.)","Máster oficial","Nada de acuerdo","Pequeñas","Peor","Peor","Igual",1,3,7
"Mujer",22,">1000000 habitantes","1100-1800€",3,"Tiene hijos/as menores","Trabaja","Bachillerato","Muy de acuerdo","Casi inexistentes","Igual","Igual","Peor",5,5,"Católico/a no practicante",8,"PP","Bachillerato","Muy de acuerdo","Casi inexistentes","Igual","Igual","Peor",3,5,5
"Mujer",60,">1000000 habitantes","1801-2700€",2,"Ninguno","En paro, ha trabajado antes","Bachillerato","Poco de acuerdo","Pequeñas","Mejor","Peor","Peor",8,5,"Católico/a no practicante",NA,"N.C.","Bachillerato","Poco de acuerdo","Pequeñas","Mejor","Peor","Peor",2,5,8
"Hombre",46,">1000000 habitantes","Más de 5000€",2,"Tiene hijos/as menores","Trabaja","Grado universitario","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",10,2,"Agnóstico/a",3,NA,"Grado universitario","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",2,2,10
"Hombre",56,">1000000 habitantes","1801-2700€",2,"Ninguno","Trabaja","Bachillerato","Poco de acuerdo","Bastante grandes","Peor","Peor","Peor",5,5,"Católico/a no practicante",NA,"PP","Bachillerato","Poco de acuerdo","Bastante grandes","Peor","Peor","Peor",2,5,5
"Mujer",35,">1000000 habitantes","3901-5000€",1,"Ninguno","Trabaja","Arquitectura/ingeniería","Nada de acuerdo","Pequeñas","Peor","Peor","Igual",8,6,"Católico/a no practicante",NA,"PP","Arquitectura/ingeniería","Nada de acuerdo","Pequeñas","Peor","Peor","Igual",1,6,8
"Mujer",27,">1000000 habitantes","1801-2700€",1,"Ninguno","Trabaja","Grado universitario","Muy de acuerdo","Pequeñas","Igual","Igual","Igual",5,10,"Católico/a no practicante",NA,"VOX","Grado universitario","Muy de acuerdo","Pequeñas","Igual","Igual","Igual",1,10,5
"Mujer",54,">1000000 habitantes","1801-2700€",NA,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Licenciatura","Nada de acuerdo","Casi inexistentes","Mejor","Mejor","Mejor",0,8,"Creyente de otra religión",NA,NA,"Licenciatura","Nada de acuerdo","Casi inexistentes","Mejor","Mejor","Mejor",2.28715767083223,8,0
"Hombre",44,">1000000 habitantes","Más de 5000€",2,"Ninguno","Trabaja","Licenciatura","Poco de acuerdo","Bastante grandes","Peor","Peor","Igual",7,4,"Agnóstico/a",NA,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","Licenciatura","Poco de acuerdo","Bastante grandes","Peor","Peor","Igual",2,4,7
"Hombre",40,">1000000 habitantes",NA,1,"Ninguno","Trabaja","Licenciatura","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",NA,7,"Ateo/a",NA,"PP","Licenciatura","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",1,7,6.26659908768373
"Mujer",28,">1000000 habitantes","2701-3900€",2,"Ninguno","Trabaja","Máster oficial","Poco de acuerdo","Pequeñas","Peor","Peor","Peor",6,8,"Católico/a no practicante",NA,NA,"Máster oficial","Poco de acuerdo","Pequeñas","Peor","Peor","Peor",2,8,6
"Hombre",43,">1000000 habitantes","3901-5000€",4,"Tiene hijos/as menores","Trabaja","Bachillerato","Muy de acuerdo","Casi inexistentes","Igual","Igual","Igual",0,10,"Católico/a no practicante",14,"VOX","Bachillerato","Muy de acuerdo","Casi inexistentes","Igual","Igual","Igual",4,10,0
"Mujer",84,">1000000 habitantes","3901-5000€",NA,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Licenciatura","Nada de acuerdo","Pequeñas","Peor","Peor","Peor",6,5,"Agnóstico/a",NA,"N.C.","Licenciatura","Nada de acuerdo","Pequeñas","Peor","Peor","Peor",2.28715767083223,5,6
"Mujer",22,">1000000 habitantes","1100-1800€",NA,"Tiene hijos/as menores","Trabaja","FP básica","Poco de acuerdo","Bastante grandes","Igual","Igual","Igual",6,5,"Católico/a practicante",24,NA,"FP básica","Poco de acuerdo","Bastante grandes","Igual","Igual","Igual",2.28715767083223,5,6
"Hombre",36,">1000000 habitantes","3901-5000€",0,"Tiene hijos/as menores","Trabaja","Licenciatura","Muy de acuerdo","Muy grandes","Peor","Mejor","Igual",10,5,"Indiferente, no creyente",2,"PP","Licenciatura","Muy de acuerdo","Muy grandes","Peor","Mejor","Igual",0,5,10
"Hombre",38,">1000000 habitantes","3901-5000€",0,"Ninguno","Trabaja","Arquitectura/ingeniería técnica","Poco de acuerdo","Bastante grandes","Igual","Peor","Igual",7,4,"Católico/a no practicante",NA,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","Arquitectura/ingeniería técnica","Poco de acuerdo","Bastante grandes","Igual","Peor","Igual",0,4,7
"Hombre",77,">1000000 habitantes","Más de 5000€",1,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Arquitectura/ingeniería técnica","Poco de acuerdo","Pequeñas","Peor","Peor","Peor",5,7,"Católico/a no practicante",NA,"PP","Arquitectura/ingeniería técnica","Poco de acuerdo","Pequeñas","Peor","Peor","Peor",1,7,5
"Mujer",56,">1000000 habitantes","Más de 5000€",2,"Ninguno","Trabaja","Licenciatura","Nada de acuerdo","Bastante grandes","Peor","Peor","Igual",8,3,"Católico/a practicante",NA,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","Licenciatura","Nada de acuerdo","Bastante grandes","Peor","Peor","Igual",2,3,8
"Hombre",79,">1000000 habitantes","1801-2700€",3,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Educación secundaria","Poco de acuerdo","Bastante grandes","Peor","Peor","Peor",10,3,"Agnóstico/a",NA,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","Educación secundaria","Poco de acuerdo","Bastante grandes","Peor","Peor","Peor",3,3,10
"Mujer",53,">1000000 habitantes","Menos de 1100€",4,"Ninguno","Trabaja","Educación secundaria","Poco de acuerdo","Pequeñas","Mejor","Igual","Peor",5,NA,"Católico/a practicante",NA,"PP","Educación secundaria","Poco de acuerdo","Pequeñas","Mejor","Igual","Peor",4,4.77000264061262,5
"Hombre",39,">1000000 habitantes","1801-2700€",2,"Tiene hijos/as menores","Trabaja","Máster oficial","Bastante de acuerdo","Pequeñas","Igual","Peor","Peor",4,5,"Ateo/a",4,"N.C.","Máster oficial","Bastante de acuerdo","Pequeñas","Igual","Peor","Peor",2,5,4
"Hombre",66,">1000000 habitantes","1801-2700€",1,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Educación secundaria","Bastante de acuerdo",NA,"Peor","Mejor","Igual",6,4,"Agnóstico/a",NA,"VOX","Educación secundaria","Bastante de acuerdo","Bastante grandes","Peor","Mejor","Igual",1,4,6
"Hombre",45,">1000000 habitantes","2701-3900€",2,"Ninguno","Trabaja","Bachillerato","Poco de acuerdo","Muy grandes","Peor","Peor","Peor",6,4,"Ateo/a",NA,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","Bachillerato","Poco de acuerdo","Muy grandes","Peor","Peor","Peor",2,4,6
"Hombre",52,">1000000 habitantes","3901-5000€",4,"Ninguno","Trabaja","FP grado superior","Muy de acuerdo","Casi inexistentes","Mejor","Igual","Igual",7,NA,"Católico/a practicante",NA,"En blanco","FP grado superior","Muy de acuerdo","Casi inexistentes","Mejor","Igual","Igual",4,4.77000264061262,7
"Hombre",74,">1000000 habitantes","1801-2700€",1,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Arquitectura/ingeniería","Bastante de acuerdo","Pequeñas","Peor","Peor","Igual",7,7,"Católico/a practicante",NA,"PP","Arquitectura/ingeniería","Bastante de acuerdo","Pequeñas","Peor","Peor","Igual",1,7,7
"Hombre",64,">1000000 habitantes",NA,NA,"Ninguno","Trabaja","Arquitectura/ingeniería","Poco de acuerdo","Pequeñas","Igual","Peor","Igual",5,2,"Agnóstico/a",NA,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","Arquitectura/ingeniería","Poco de acuerdo","Pequeñas","Igual","Peor","Igual",2.28715767083223,2,5
"Mujer",56,">1000000 habitantes","Más de 5000€",2,"Ninguno","Trabaja","Licenciatura","Nada de acuerdo","Muy grandes","Peor","Peor","Peor",10,1,"Agnóstico/a",NA,"SUMAR (Podemos, IU, Más País, etc.)","Licenciatura","Nada de acuerdo","Muy grandes","Peor","Peor","Peor",2,1,10
"Hombre",33,">1000000 habitantes","1100-1800€",NA,"Ninguno","En paro, ha trabajado antes","Máster oficial","Bastante de acuerdo","Pequeñas","Igual","Mejor","Igual",7,5,"Agnóstico/a",NA,"N.C.","Máster oficial","Bastante de acuerdo","Pequeñas","Igual","Mejor","Igual",2.28715767083223,5,7
"Hombre",32,">1000000 habitantes","1801-2700€",1,"Tiene hijos/as menores","Trabaja","Grado universitario","Bastante de acuerdo","Casi inexistentes","Igual","Peor","Igual",5,5,"Ateo/a",2,NA,"Grado universitario","Bastante de acuerdo","Casi inexistentes","Igual","Peor","Igual",1,5,5
"Mujer",83,">1000000 habitantes","Menos de 1100€",4,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Licenciatura","Poco de acuerdo","Pequeñas","Peor","Peor","Igual",0,10,"Católico/a practicante",NA,"PP","Licenciatura","Poco de acuerdo","Pequeñas","Peor","Peor","Igual",4,10,0
"Hombre",35,">1000000 habitantes","2701-3900€",2,"Ninguno","Trabaja","FP grado superior","Nada de acuerdo","Bastante grandes","Igual","Igual","Igual",10,9,"Agnóstico/a",NA,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","FP grado superior","Nada de acuerdo","Bastante grandes","Igual","Igual","Igual",2,9,10
"Mujer",51,">1000000 habitantes","2701-3900€",2,"Ninguno","Trabaja","Grado universitario","Bastante de acuerdo","Pequeñas","Igual","Igual","Igual",8,5,"Agnóstico/a",NA,"Voto nulo","Grado universitario","Bastante de acuerdo","Pequeñas","Igual","Igual","Igual",2,5,8
"Hombre",72,">1000000 habitantes","3901-5000€",1,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Licenciatura","Bastante de acuerdo",NA,"Peor","Peor","Igual",9,2,"Ateo/a",NA,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","Licenciatura","Bastante de acuerdo","Bastante grandes","Peor","Peor","Igual",1,2,9
"Hombre",24,">1000000 habitantes","Más de 5000€",1,"Ninguno","Trabaja","Máster oficial","Muy de acuerdo","Casi inexistentes","Igual","Igual","Igual",2,7,"Católico/a no practicante",NA,"VOX","Máster oficial","Muy de acuerdo","Casi inexistentes","Igual","Igual","Igual",1,7,2
"Hombre",29,">1000000 habitantes","3901-5000€",4,"Ninguno","Trabaja","Arquitectura/ingeniería","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",9,NA,"Ateo/a",NA,"Voto nulo","Arquitectura/ingeniería","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",4,4.77000264061262,9
"Hombre",47,">1000000 habitantes","3901-5000€",1,"Tiene hijos/as menores","Trabaja","Licenciatura","Bastante de acuerdo","Pequeñas","Peor","Igual","Igual",6,8,"Católico/a practicante",1,"PP","Licenciatura","Bastante de acuerdo","Pequeñas","Peor","Igual","Igual",1,8,6
"Mujer",47,">1000000 habitantes","Más de 5000€",5,"Tiene hijos/as menores","Trabaja","Doctorado","Bastante de acuerdo","Bastante grandes","Peor","Peor","Peor",10,5,"Indiferente, no creyente",0,"PP","Doctorado","Bastante de acuerdo","Bastante grandes","Peor","Peor","Peor",5,5,10
"Hombre",24,">1000000 habitantes","1801-2700€",1,"Ninguno","Trabajo doméstico no remunerado","Arquitectura/ingeniería","Nada de acuerdo","Pequeñas","Peor","Peor","Peor",7,3,"Indiferente, no creyente",NA,"SUMAR (Podemos, IU, Más País, etc.)","Arquitectura/ingeniería","Nada de acuerdo","Pequeñas","Peor","Peor","Peor",1,3,7
"Mujer",51,">1000000 habitantes","Más de 5000€",2,"Tiene hijos/as menores","Trabaja","Licenciatura","Bastante de acuerdo","Bastante grandes","Peor","Peor","Mejor",7,5,"Católico/a no practicante",3,"PP","Licenciatura","Bastante de acuerdo","Bastante grandes","Peor","Peor","Mejor",2,5,7
"Mujer",59,">1000000 habitantes","1801-2700€",4,"Ninguno","En paro, ha trabajado antes","Bachillerato","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",10,7,"Católico/a practicante",NA,"PP","Bachillerato","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",4,7,10
"Mujer",90,">1000000 habitantes","2701-3900€",1,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Licenciatura","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",9,3,"Agnóstico/a",NA,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","Licenciatura","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",1,3,9
"Hombre",37,">1000000 habitantes","2701-3900€",3,"Tiene hijos/as menores","Trabaja","FP grado superior","Bastante de acuerdo","Casi inexistentes","Igual","Igual","Igual",0,7,"Católico/a no practicante",5,"VOX","FP grado superior","Bastante de acuerdo","Casi inexistentes","Igual","Igual","Igual",3,7,0
"Mujer",21,">1000000 habitantes","1801-2700€",1,"Ninguno","En paro, ha trabajado antes","Bachillerato","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",9,3,"Agnóstico/a",NA,"PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)","Bachillerato","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",1,3,9
