"SEXO","EDAD","TAMUNI","INGRESHOG","TARHOGENTREV_HH","HIJOMENOR","SITLAB","NIVELESTENTREV","GRADACDISC","GRADODESIGUALDAD","VALSALARIOS","VALPOSASC","VALOPEMP","ESCFEMINIS","ESCIDEOL","RELIGION","RECUVOTOG"
"Hombre",62,"10001-50000 habitantes","3901-5000€",3,"Ninguno","Jubilado/a o pensionista (ha trabajado)","FP grado superior","Poco de acuerdo","Bastante grandes","Peor","Peor","Igual",6,3,"Agnóstico/a","EH Bildu (Euskal Herria Bildu)"
"Hombre",80,"10001-50000 habitantes","Menos de 1100€",0,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Educación secundaria","Nada de acuerdo","Muy grandes","Peor","Peor","Peor",6,2,"Ateo/a","EH Bildu (Euskal Herria Bildu)"
"Hombre",45,"10001-50000 habitantes","1801-2700€",3,"Tiene hijos/as menores","Trabaja","Arquitectura/ingeniería","Poco de acuerdo","Pequeñas","Mejor","Mejor","Mejor",6,3,"Católico/a no practicante","PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)"
"Mujer",35,"2001-10000 habitantes","1100-1800€",2,"Ninguno","Trabaja","Diplomaturas oficiales","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",9,3,"Indiferente, no creyente","SUMAR (Podemos, IU, Más País, etc.)"
"Hombre",40,"50001-100000 habitantes","1100-1800€",1,"Ninguno","Trabaja","FP grado medio","Bastante de acuerdo","Pequeñas","Peor","Igual","Igual",5,8,"Católico/a no practicante","PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)"
"Mujer",36,"50001-100000 habitantes","3901-5000€",2,"Ninguno","Trabaja","Diplomaturas oficiales","Poco de acuerdo","Pequeñas","Peor","Peor","Peor",8,3,"Indiferente, no creyente","SUMAR (Podemos, IU, Más País, etc.)"
"Hombre",37,"50001-100000 habitantes","1801-2700€",1,"Ninguno","Trabaja","Bachillerato","Poco de acuerdo","Bastante grandes","Peor","Peor","Igual",7,4,"Ateo/a","SUMAR (Podemos, IU, Más País, etc.)"
"Mujer",74,"50001-100000 habitantes","2701-3900€",4,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Bachillerato","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",8,7,"Católico/a practicante","N.C."
"Mujer",64,"≤2000 habitantes","1100-1800€",0,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Licenciatura","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",9,10,"Agnóstico/a","EH Bildu (Euskal Herria Bildu)"
"Hombre",61,"2001-10000 habitantes","3901-5000€",1,"Ninguno","Trabaja","FP grado superior","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",8,4,"Ateo/a","SUMAR (Podemos, IU, Más País, etc.)"
"Hombre",42,"≤2000 habitantes","3901-5000€",1,"Ninguno","Trabaja","Bachillerato","Bastante de acuerdo","Pequeñas","Igual","Peor","Igual",7,6,"Indiferente, no creyente","En blanco"
"Hombre",25,"10001-50000 habitantes","1100-1800€",3,"Ninguno","Estudiante","Arquitectura/ingeniería","Poco de acuerdo","Pequeñas","Igual","Igual","Igual",5,7,"Católico/a no practicante","PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)"
"Mujer",84,"10001-50000 habitantes","2701-3900€",NA,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Diplomaturas oficiales","Bastante de acuerdo","Bastante grandes","Peor","Peor","Peor",5,5,"Católico/a no practicante",NA
"Mujer",72,"10001-50000 habitantes","1801-2700€",2,"Ninguno","Trabajo doméstico no remunerado","FP grado superior","Poco de acuerdo","Pequeñas","Peor","Igual","Igual",6,4,"Católico/a no practicante","EAJ-PNV (Partido Nacionalista Vasco)"
"Hombre",84,"10001-50000 habitantes","1100-1800€",NA,"Ninguno","Jubilado/a o pensionista (ha trabajado)",NA,"Regular","Bastante grandes","Peor","Mejor","Peor",5,3,"Católico/a practicante",NA
"Mujer",53,"10001-50000 habitantes","2701-3900€",3,"Ninguno","Trabaja","Bachillerato","Poco de acuerdo","Bastante grandes","Peor","Peor","Peor",7,4,"Católico/a no practicante","SUMAR (Podemos, IU, Más País, etc.)"
"Hombre",62,"10001-50000 habitantes","3901-5000€",3,"Ninguno","Trabaja","FP grado superior","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",9,2,"Ateo/a","EH Bildu (Euskal Herria Bildu)"
"Mujer",34,"10001-50000 habitantes","2701-3900€",0,"Tiene hijos/as menores","Trabaja","Grado universitario","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",9,3,"Católico/a no practicante","N.C."
"Mujer",31,"10001-50000 habitantes","1100-1800€",1,"Ninguno","Trabaja","Máster oficial","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",9,3,"Ateo/a","SUMAR (Podemos, IU, Más País, etc.)"
"Hombre",53,"10001-50000 habitantes","1801-2700€",2,"Ninguno","Trabaja","FP grado medio","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",8,2,"Ateo/a","EH Bildu (Euskal Herria Bildu)"
"Hombre",38,"10001-50000 habitantes","3901-5000€",1,"Ninguno","Trabaja","Licenciatura","Nada de acuerdo","Bastante grandes","Peor","Peor","Igual",6,3,"Ateo/a","EH Bildu (Euskal Herria Bildu)"
"Mujer",54,"10001-50000 habitantes","2701-3900€",1,"Ninguno","Trabaja","Educación secundaria","Bastante de acuerdo","Pequeñas","Peor","Igual","Igual",4,4,"Indiferente, no creyente","PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)"
"Mujer",76,"10001-50000 habitantes","1801-2700€",2,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Educación secundaria","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",10,9,"Ateo/a","SUMAR (Podemos, IU, Más País, etc.)"
"Mujer",58,"100001-400000 habitantes","3901-5000€",3,"Ninguno","Trabaja","Máster oficial","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",8,5,"Católico/a no practicante","EAJ-PNV (Partido Nacionalista Vasco)"
"Mujer",72,"100001-400000 habitantes","1801-2700€",3,"Ninguno","Jubilado/a o pensionista (ha trabajado)","FP grado medio","Poco de acuerdo","Muy grandes","Peor","Peor","Peor",9,1,"Católico/a no practicante","N.C."
"Hombre",76,"100001-400000 habitantes","1801-2700€",3,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Arquitectura/ingeniería","Nada de acuerdo","Casi inexistentes","Peor","Peor","Peor",7,4,"Católico/a no practicante","N.C."
"Mujer",55,"100001-400000 habitantes","3901-5000€",1,"Ninguno","Trabaja","Diplomaturas oficiales","Nada de acuerdo","Bastante grandes","Peor","Peor","Igual",7,3,"Católico/a no practicante","EAJ-PNV (Partido Nacionalista Vasco)"
"Mujer",40,"100001-400000 habitantes","1100-1800€",3,"Tiene hijos/as menores","Trabaja","FP grado superior","Nada de acuerdo","Pequeñas","Peor","Peor","Igual",8,1,"Ateo/a","SUMAR (Podemos, IU, Más País, etc.)"
"Hombre",52,"100001-400000 habitantes","2701-3900€",0,"Tiene hijos/as menores","Trabaja","Licenciatura","Muy de acuerdo","Pequeñas","Peor","Peor","Peor",7,5,"Católico/a practicante","PP"
"Hombre",33,"100001-400000 habitantes","2701-3900€",1,"Ninguno","Trabaja","Diplomaturas oficiales","Muy de acuerdo","Bastante grandes","Igual","Mejor","Mejor",5,5,"Agnóstico/a","PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)"
"Mujer",56,"100001-400000 habitantes","1801-2700€",2,"Ninguno","Trabaja","FP grado superior","Bastante de acuerdo","Bastante grandes","Peor","Peor","Igual",9,7,"Católico/a no practicante","PP"
"Mujer",75,"100001-400000 habitantes","1801-2700€",8,"Ninguno","Pensionista (no ha trabajado)","Educación secundaria","Poco de acuerdo","Bastante grandes","Peor","Peor","Peor",6,5,"Agnóstico/a","N.C."
"Hombre",71,"100001-400000 habitantes","3901-5000€",0,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Doctorado","Poco de acuerdo","Bastante grandes","Peor","Peor","Peor",7,3,"Ateo/a","PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)"
"Mujer",87,"100001-400000 habitantes","1100-1800€",3,"Ninguno","Pensionista (no ha trabajado)","Bachillerato","Poco de acuerdo","Bastante grandes","Igual","Igual","Igual",10,5,"Ateo/a","N.C."
"Mujer",32,"100001-400000 habitantes","3901-5000€",2,"Ninguno","Trabaja","Grado universitario","Poco de acuerdo","Bastante grandes","Peor","Peor","Igual",9,3,"Católico/a no practicante","EAJ-PNV (Partido Nacionalista Vasco)"
"Mujer",44,"100001-400000 habitantes","3901-5000€",4,"Tiene hijos/as menores","Trabaja","Licenciatura","Nada de acuerdo","Muy grandes","Peor","Peor","Peor",8,3,"Católico/a practicante","EH Bildu (Euskal Herria Bildu)"
"Mujer",65,"100001-400000 habitantes","3901-5000€",1,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Máster oficial","Nada de acuerdo","Bastante grandes","Peor","Peor","Igual",9,4,"Agnóstico/a","PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)"
"Hombre",80,"100001-400000 habitantes","1100-1800€",2,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Menos de 5 años escolarización","Muy de acuerdo","Casi inexistentes","Peor","Mejor","Mejor",0,6,"Católico/a practicante","N.C."
"Mujer",88,"100001-400000 habitantes","Más de 5000€",0,"Ninguno","Pensionista (no ha trabajado)","Bachillerato","Nada de acuerdo","Pequeñas",NA,NA,NA,0,8,"Católico/a practicante","PP"
"Hombre",87,"100001-400000 habitantes","2701-3900€",2,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Licenciatura","Muy de acuerdo","Pequeñas","Igual","Igual","Mejor",0,7,"Indiferente, no creyente","N.C."
"Hombre",58,"10001-50000 habitantes","Más de 5000€",3,"Ninguno","Trabaja","FP grado superior","Nada de acuerdo","Muy grandes","Peor","Peor","Peor",7,3,"Agnóstico/a","EH Bildu (Euskal Herria Bildu)"
"Mujer",68,"10001-50000 habitantes","1801-2700€",4,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Primaria","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",5,5,"Católico/a no practicante","N.C."
"Mujer",66,"10001-50000 habitantes","1801-2700€",2,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Diplomaturas oficiales","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",7,4,"Católico/a no practicante","EH Bildu (Euskal Herria Bildu)"
"Mujer",22,"10001-50000 habitantes","3901-5000€",NA,"Ninguno","Estudiante","Grado universitario","Nada de acuerdo","Pequeñas","Peor","Peor","Peor",8,4,"Católico/a no practicante","PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)"
"Mujer",74,"10001-50000 habitantes","2701-3900€",3,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Primaria","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",10,3,"Agnóstico/a","PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)"
"Mujer",33,"10001-50000 habitantes","3901-5000€",2,"Tiene hijos/as menores","Trabaja","Títulos propios posgrado","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",10,2,"Ateo/a","EH Bildu (Euskal Herria Bildu)"
"Mujer",22,"10001-50000 habitantes","3901-5000€",1,"Ninguno","Trabaja","Arquitectura/ingeniería","Nada de acuerdo","Bastante grandes","Peor","Peor","Igual",6,4,"Católico/a no practicante","EAJ-PNV (Partido Nacionalista Vasco)"
"Hombre",61,"2001-10000 habitantes","2701-3900€",2,"Ninguno","Jubilado/a o pensionista (ha trabajado)","FP grado superior","Nada de acuerdo","Pequeñas","Igual","Peor","Igual",6,7,"Indiferente, no creyente","SUMAR (Podemos, IU, Más País, etc.)"
"Hombre",62,"2001-10000 habitantes","Menos de 1100€",6,"Ninguno","Jubilado/a o pensionista (ha trabajado)","FP grado superior","Bastante de acuerdo","Pequeñas","Peor","Peor","Peor",5,4,"Ateo/a","N.C."
"Mujer",28,"2001-10000 habitantes","Menos de 1100€",2,"Ninguno","Trabaja","FP grado superior","Muy de acuerdo","Bastante grandes","Peor","Peor","Peor",10,1,"Ateo/a","N.C."
"Mujer",33,"10001-50000 habitantes","Más de 5000€",2,"Tiene hijos/as menores","Trabaja","Máster oficial","Nada de acuerdo","Muy grandes","Peor","Peor","Igual",5,3,"Católico/a practicante","EH Bildu (Euskal Herria Bildu)"
"Hombre",60,"10001-50000 habitantes","1801-2700€",NA,"Ninguno","Trabaja","FP grado superior","Bastante de acuerdo","Bastante grandes","Peor","Peor","Peor",7,4,"Agnóstico/a","EAJ-PNV (Partido Nacionalista Vasco)"
"Hombre",74,"100001-400000 habitantes","1100-1800€",NA,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Educación secundaria","Bastante de acuerdo","Bastante grandes","Peor","Peor","Peor",10,1,"Católico/a no practicante","PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)"
"Mujer",86,"100001-400000 habitantes","Menos de 1100€",0,"Ninguno","Pensionista (no ha trabajado)","Menos de 5 años escolarización","Nada de acuerdo","Bastante grandes","Peor","Igual","Igual",8,5,"Indiferente, no creyente","PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)"
"Hombre",88,"100001-400000 habitantes","Menos de 1100€",2,"Ninguno","Jubilado/a o pensionista (ha trabajado)","FP grado medio","Poco de acuerdo","Bastante grandes","Peor","Peor","Peor",10,1,"Ateo/a","EH Bildu (Euskal Herria Bildu)"
"Mujer",40,"100001-400000 habitantes","3901-5000€",1,"Ninguno","Trabaja","Arquitectura/ingeniería","Poco de acuerdo","Bastante grandes","Igual","Peor","Igual",7,5,"Indiferente, no creyente","N.C."
"Hombre",43,"100001-400000 habitantes","Más de 5000€",2,"Ninguno","Trabaja","Educación secundaria","Poco de acuerdo","Bastante grandes","Peor","Peor","Mejor",8,2,"Agnóstico/a","SUMAR (Podemos, IU, Más País, etc.)"
"Mujer",57,"100001-400000 habitantes","1801-2700€",5,"Ninguno","Otra situación","Bachillerato","Poco de acuerdo","Muy grandes","Peor","Igual","Peor",8,3,"Indiferente, no creyente","PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)"
"Hombre",34,"100001-400000 habitantes","1100-1800€",3,"Ninguno","Trabaja","FP grado superior","Poco de acuerdo","Bastante grandes","Peor","Peor","Igual",5,5,"Ateo/a","PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)"
"Mujer",53,"100001-400000 habitantes","1100-1800€",3,"Ninguno","Trabajo doméstico no remunerado","Licenciatura","Nada de acuerdo","Muy grandes","Peor","Peor","Peor",10,1,"Indiferente, no creyente","SUMAR (Podemos, IU, Más País, etc.)"
"Mujer",67,"100001-400000 habitantes","1801-2700€",2,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Diplomaturas oficiales","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",7,1,"Indiferente, no creyente","SUMAR (Podemos, IU, Más País, etc.)"
"Mujer",40,"100001-400000 habitantes","1801-2700€",1,"Ninguno","Trabaja","Arquitectura/ingeniería","Nada de acuerdo","Muy grandes","Peor","Peor","Peor",7,3,"Ateo/a","PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)"
"Mujer",82,"100001-400000 habitantes",NA,NA,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Diplomaturas oficiales","Poco de acuerdo","Muy grandes","Peor","Peor","Igual",5,NA,"Católico/a practicante","N.C."
"Mujer",66,"10001-50000 habitantes","1801-2700€",0,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Educación secundaria","Nada de acuerdo","Bastante grandes","Igual","Igual","Peor",3,5,"Católico/a no practicante","N.C."
"Hombre",61,"10001-50000 habitantes","2701-3900€",NA,"Ninguno","Jubilado/a o pensionista (ha trabajado)","FP grado superior","Poco de acuerdo",NA,"Peor","Peor","Mejor",1,3,"Indiferente, no creyente",NA
"Hombre",44,"10001-50000 habitantes","2701-3900€",2,"Tiene hijos/as menores","Trabaja","FP grado medio","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",8,10,"Ateo/a","EH Bildu (Euskal Herria Bildu)"
"Hombre",76,"10001-50000 habitantes","1801-2700€",3,"Ninguno","Jubilado/a o pensionista (ha trabajado)","FP grado superior","Poco de acuerdo","Pequeñas","Peor","Peor","Peor",6,5,"Católico/a practicante","EAJ-PNV (Partido Nacionalista Vasco)"
"Mujer",53,"2001-10000 habitantes","3901-5000€",2,"Tiene hijos/as menores","Trabaja","Arquitectura/ingeniería técnica","Nada de acuerdo","Muy grandes","Peor","Peor","Igual",8,3,"Católico/a no practicante","SUMAR (Podemos, IU, Más País, etc.)"
"Hombre",66,"100001-400000 habitantes","Más de 5000€",2,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Licenciatura","Muy de acuerdo","Casi inexistentes","Igual","Igual","Igual",5,5,"Católico/a no practicante","En blanco"
"Hombre",72,"100001-400000 habitantes","1100-1800€",7,"Ninguno","Jubilado/a o pensionista (ha trabajado)","FP grado medio","Poco de acuerdo","Bastante grandes","Peor",NA,"Peor",6,2,"Católico/a practicante","PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)"
"Hombre",52,"100001-400000 habitantes","Más de 5000€",1,"Ninguno","Trabaja","FP grado superior",NA,"Bastante grandes","Igual","Mejor","Mejor",5,7,"Católico/a practicante","PP"
"Hombre",67,"100001-400000 habitantes","2701-3900€",3,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Arquitectura/ingeniería técnica","Poco de acuerdo","Casi inexistentes","Igual","Peor","Igual",5,3,"Católico/a no practicante","EAJ-PNV (Partido Nacionalista Vasco)"
"Hombre",64,"100001-400000 habitantes","1801-2700€",2,"Tiene hijos/as menores","Jubilado/a o pensionista (ha trabajado)","FP grado superior","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",8,3,"Católico/a no practicante","SUMAR (Podemos, IU, Más País, etc.)"
"Mujer",40,"100001-400000 habitantes","3901-5000€",2,"Tiene hijos/as menores","Trabaja","Licenciatura","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",9,1,"Agnóstico/a","PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)"
"Hombre",59,"100001-400000 habitantes","1801-2700€",0,"Ninguno","Trabaja","Arquitectura/ingeniería","Muy de acuerdo","Pequeñas","Igual","Igual","Mejor",3,3,"Agnóstico/a","PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)"
"Mujer",48,"100001-400000 habitantes","Más de 5000€",2,"Tiene hijos/as menores","Trabaja","Licenciatura","Nada de acuerdo","Bastante grandes","Peor","Peor","Peor",9,3,"Católico/a no practicante","EAJ-PNV (Partido Nacionalista Vasco)"
"Mujer",67,"100001-400000 habitantes","3901-5000€",NA,"Ninguno","Jubilado/a o pensionista (ha trabajado)","FP grado medio","Poco de acuerdo","Bastante grandes","Peor","Peor","Peor",6,8,"Católico/a practicante",NA
"Hombre",64,"100001-400000 habitantes","Más de 5000€",1,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Licenciatura","Nada de acuerdo","Pequeñas","Peor","Peor","Igual",8,4,"Católico/a no practicante","JUNTS (Junts per Catalunya)"
"Mujer",50,"100001-400000 habitantes","2701-3900€",2,"Tiene hijos/as menores","Jubilado/a o pensionista (ha trabajado)","FP grado superior","Bastante de acuerdo","Bastante grandes","Mejor","Igual","Igual",8,1,"Agnóstico/a","PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)"
"Hombre",43,"100001-400000 habitantes","Más de 5000€",2,"Ninguno","Trabaja","Máster oficial","Nada de acuerdo","Muy grandes","Peor","Peor","Peor",8,2,"Ateo/a","EH Bildu (Euskal Herria Bildu)"
"Hombre",46,"100001-400000 habitantes","2701-3900€",2,"Ninguno","Trabaja","FP grado superior","Muy de acuerdo","Casi inexistentes","Igual","Mejor","Igual",5,NA,"Católico/a no practicante","EAJ-PNV (Partido Nacionalista Vasco)"
"Mujer",52,"100001-400000 habitantes","2701-3900€",2,"Tiene hijos/as menores","Trabaja","Diplomaturas oficiales","Bastante de acuerdo","Pequeñas","Peor","Igual","Igual",5,7,"Católico/a no practicante","PP"
"Mujer",51,"100001-400000 habitantes","2701-3900€",1,"Tiene hijos/as menores","Trabaja","Licenciatura","Nada de acuerdo","Bastante grandes","Peor","Peor","Igual",7,5,"Católico/a practicante","EAJ-PNV (Partido Nacionalista Vasco)"
"Mujer",60,"100001-400000 habitantes","Menos de 1100€",2,"Ninguno","Trabajo doméstico no remunerado","Educación secundaria","Poco de acuerdo","Muy grandes","Peor","Peor","Peor",8,1,"Católico/a no practicante","PSOE (PSC, PSE-EE, PSdeG, PSIB, PSN)"
"Mujer",74,"100001-400000 habitantes",NA,NA,"Ninguno","Jubilado/a o pensionista (ha trabajado)","Bachillerato","Nada de acuerdo","Muy grandes","Peor","Peor","Peor",8,5,"Católico/a no practicante","N.C."
"Hombre",43,"100001-400000 habitantes","1801-2700€",1,"Tiene hijos/as menores","Trabaja","Máster oficial","Nada de acuerdo","Pequeñas","Mejor","Mejor","Mejor",8,7,"Ateo/a","EH Bildu (Euskal Herria Bildu)"
"Hombre",56,"100001-400000 habitantes","2701-3900€",1,"Ninguno","Trabaja","Grado universitario","Nada de acuerdo","Pequeñas","Peor","Peor","Igual",7,4,"Ateo/a","Otro partido"
"Mujer",63,"100001-400000 habitantes","2701-3900€",2,"Ninguno","En paro, ha trabajado antes","Licenciatura","Muy de acuerdo","Casi inexistentes","Igual","Igual","Igual",1,6,"Católico/a no practicante","PP"
